Volume,Page,Sheet Type,Decade,Country,County,Subdivision,GitHub?,GitHub Location,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,GitHub Tree,Has Station No. ?,Station No.,Station No. Sorter,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1900-1909_06_pt1,166,Rainfall,1900s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,Enfield Chace Court,10,1900,[.##.#.....],36,0,30.0,1901/01,1904/12,3,0,21.8,,-,,,,ENFIELD-CHACE-COURT,TQ 322968,51.654,-0.090,140,,,"NGR is Chase Hill where Chase Court was until 1909, when it was redeveloped probably due to railway. The observer A G Kitching lived there. Altitude is from OS maps"
TYRain_1900-1909_06_pt1,167,Rainfall,1900s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,ENFIELD THE RIDGEWAY,10,1900,[..3######.],75,0,62.5,1902/10,1908/12,6,0,26.0,,-,,,,ENFIELD-THE-RIDGEWAY,TQ 314974,51.660,-0.102,223,,,"NGR is assumed to Bycullah Water Works,  just off The Ridgeway, because the observer is the Metropolitan Water Board and the water works are approximately the correct distance from the church and the altitudes match."
TYRain_1900-1909_06_pt1,170,Rainfall,1900s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,Barnet Hadley Risegate,10,1900,[#####.....],60,0,50.0,1900/01,1904/12,5,0,26.5,,-,,,,BARNET-HADLEY-RISEGATE,TQ 252971,51.659,-0.191,340,,,NGR is based on the relationship to the church. Altitudes match. Cannot find Risegate but could be up to 500m E
TYRain_1900-1909_06_pt1,171,Rainfall,1900s,England,Middlesex,Middlesex-stayed-Middlesex,N,-,Hadley Barnet Wrotham Cottage,10,1900,[...######8],80,0,66.7,1903/01,1909/08,6,0,31.2,,-,,,,HADLEY-BARNET-WROTHAM-COTTAGE,TQ 246978,51.665,-0.200,400,,,"NGR is on Hadley Highstone, the location of Wrotham Cottage, and looks like an old photo of the cottage. Altitudes match. NGR could be up to 300m S"
TYRain_1900-1909_06_pt1,182,Rainfall,1900s,England,Hertfordshire,-,N,-,ELSTREE BAYS HILL,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,27.6,,-,,,,ELSTREE-BAYS-HILL,TQ 198954,51.645,-0.270,,,,
TYRain_1900-1909_06_pt1,186,Rainfall,1900s,England,Hertfordshire,-,N,-,Rickmansworth Rivermead,10,1900,[.......#..],12,0,10.0,1907/01,1907/12,1,0,25.2,,-,,,,RICKMANSWORTH-RIVERMEAD,TQ 058930,51.626,-0.473,,,,
TYRain_1900-1909_06_pt1,198,Rainfall,1900s,England,Hertfordshire,-,N,-,BARNET GRAMMAR SCHOOL & 12 THE AVENUE,10,1900,[.....#####],60,0,50.0,1905/01,1909/12,5,0,27.2,,-,,,,BARNET-GRAMMAR-SCHOOL-AND-12-THE-AVENUE,TQ 245964,51.653,-0.202,,,,
TYRain_1900-1909_06_pt1,208,Rainfall,1900s,England,Hertfordshire,-,N,-,ST ALBANS FROGMORE,10,1900,[..##..##..],48,0,40.0,1902/01,1907/12,4,0,28.9,,-,,,,ST-ALBANS-FROGMORE,TL 153034,51.717,-0.332,,,,
TYRain_1900-1909_06_pt1,217,Rainfall,1900s,England,Hertfordshire,-,N,-,BERKHAMPSTEAD THE HOMESTEAD,10,1900,[.......8..],8,0,6.7,1907/01,1907/08,0,0,,,-,,,,BERKHAMPSTED-THE-HOMESTEAD,SP 981071,51.754,-0.580,,,,
TYRain_1900-1909_06_pt1,245,Rainfall,1900s,England,Hertfordshire,-,N,-,KNEBWORTH MANOR HOUSE,10,1900,[..####....],48,0,40.0,1902/01,1905/12,4,0,26.1,,-,,,,KNEBWORTH-MANOR-HOUSE,TL 231205,51.870,-0.213,420,,Wigram,
TYRain_1900-1909_06_pt1,258,Rainfall,1900s,England,Hertfordshire,-,N,-,BUNTINGFORD HILLSIDE,10,1900,[...###.6..],42,0,35.0,1903/01,1907/06,3,0,25.4,,-,,,,BUNTINGFORD-HILLSIDE,TL 364284,51.937,-0.017,,,,
TYRain_1900-1909_06_pt1,266,Rainfall,1900s,England,Hertfordshire,-,N,-,LETCHWORTH,10,1900,[.........9],9,0,7.5,1909/04,1909/12,0,0,,,-,,,,LETCHWORTH,TL 213330,51.982,-0.235,217,,First-Garden-City,Poss add to Letchworth SW?
TYRain_1900-1909_06_pt1,267,Rainfall,1900s,England,Hertfordshire,-,N,-,LETCHWORTH GARDEN CITY,10,1900,[........8.],8,0,6.7,1908/04,1908/12,0,0,,,-,,,,LETCHWORTH-GARDEN-CITY,TL 226336,51.987,-0.216,,,Taylor,
TYRain_1900-1909_07_pt1,16,Rainfall,1900s,England,Buckinghamshire,-,N,-,Burnham Lincoln Hatch,10,1900,[.........5],5,0,4.2,1909/08,1909/12,0,0,,,-,,,,BURNHAM-LINCOLN-HATCH,SU 937825,51.534,-0.650,,,Bicknell,
TYRain_1900-1909_07_pt1,17,Rainfall,1900s,England,Buckinghamshire,-,N,-,Burnham Bedford Villa,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,26.4,,-,,,,BURNHAM-BEDFORD-VILLA,SU 926827,51.536,-0.666,,,Lowman,
TYRain_1900-1909_07_pt1,31,Rainfall,1900s,England,Buckinghamshire,-,N,-,Bledlow Ridge,10,1900,[.........5],5,0,4.2,1909/08,1909/12,0,0,,,-,,,,SAUNDERTON-BLEDLOW-RIDGE,SU 801971,51.667,-0.843,,,,
TYRain_1900-1909_07_pt1,33,Rainfall,1900s,England,Buckinghamshire,-,N,-,Horton Crown Inn,10,1900,[.......##.],22,0,18.3,1907/01,1908/10,1,0,23.2,,-,,,,HORTON-CROWN-INN,TQ 016758,51.472,-0.539,,,Willcocks,
TYRain_1900-1909_07_pt1,34,Rainfall,1900s,England,Buckinghamshire,-,N,-,Horton Crown Inn,10,1900,[.......8##],32,0,26.7,1907/05,1909/12,2,0,23.5,,-,,,,HORTON,TQ 012758,51.472,-0.544,,,RM Ken,
TYRain_1900-1909_07_pt1,40,Rainfall,1900s,England,Buckinghamshire,-,N,-,BEACONSFIELD LEDBOROUGH LANE,10,1900,[........##],24,0,20.0,1908/01,1909/12,2,0,29.6,,-,,,,BEACONSFIELD-LEDBOROUGH-LANE,SU 942916,51.615,-0.641,,,,
TYRain_1900-1909_07_pt1,69,Rainfall,1900s,England,Buckinghamshire,-,N,-,OLNEY BRAYFIELD HOUSE NEWPORT PAGNELL,10,1900,[#.........],12,0,10.0,1900/01,1900/12,1,0,24.3,,-,,,,OLNEY-BRAYFIELD-HOUSE,SP 928521,52.159,-0.645,,,,
TYRain_1900-1909_07_pt1,70,Rainfall,1900s,England,Buckinghamshire,-,N,-,Olney Emborton Manor,10,1900,[.....#....],12,0,10.0,1905/01,1905/12,1,0,18.9,,-,,,,OLNEY-EMBORTON-MANOR,SP 887498,52.139,-0.705,,,,
TYRain_1900-1909_07_pt1,75,Rainfall,1900s,England,Oxfordshire,-,N,-,WITNEY C OF E SCHOOL,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,32.0,,-,,,,WITNEY-C-OF-E-SCHOOL,SP 357094,51.782,-1.484,303,,Hayter,
TYRain_1900-1909_07_pt1,78,Rainfall,1900s,England,Oxfordshire,-,N,-,WITNEY,10,1900,[.....8##1.],33,0,27.5,1905/05,1908/01,2,0,25.0,,-,,,,WITNEY,SP 356096,51.784,-1.485,260,,Ransom,
TYRain_1900-1909_07_pt1,79,Rainfall,1900s,England,Oxfordshire,-,N,-,BURFORD SCHOOL,10,1900,[..........] ??,0,0,0.0,,,0,0,,Not empty,-,,,,BURFORD-SCHOOL,SP 252124,51.810,-1.636,,,Heaton,
TYRain_1900-1909_07_pt1,83,Rainfall,1900s,England,Oxfordshire,-,N,-,CHARLBURY SCHOOL,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,31.8,,-,,,,CHARLBURY-SCHOOL,SP 357192,51.870,-1.483,400,,Heaton,
TYRain_1900-1909_07_pt1,84,Rainfall,1900s,England,Oxfordshire,-,N,-,CHADLINGTON SCHOOL GARDENS,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,23.8,,-,,,,CHADLINGTON-SCHOOL-GARDENS,SP 332220,51.896,-1.519,,,,
TYRain_1900-1909_07_pt1,87,Rainfall,1900s,England,Oxfordshire,-,N,-,STEEPLE BARTON SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,33.5,,-,,,,STEEPLE-BARTON-SCHOOL,SP 440255,51.926,-1.362,,,,
TYRain_1900-1909_07_pt1,93,Rainfall,1900s,England,Oxfordshire,-,N,-,CHIPPING NORTON,10,1900,[##..TTTT.T],24,0,20.0,1900/01,1901/12,7,0,27.3,,-,,,,CHIPPING-NORTON,SP 320266,51.937,-1.536,,,,
TYRain_1900-1909_07_pt1,95,Rainfall,1900s,England,Oxfordshire,-,N,-,CHIPPING NORTON LITTLE TEW,10,1900,[......6##T],28,0,23.3,1906/07,1908/12,3,0,31.2,,-,,,,LITTLE-TEW,SP 382286,51.955,-1.446,,,,
TYRain_1900-1909_07_pt1,96,Rainfall,1900s,England,Oxfordshire,-,N,-,STANTON HARCOURT,10,1900,[........2.],2,0,1.7,1908/03,1908/10,0,0,,,-,,,,STANTON-HARCOURT,SP 415056,51.748,-1.400,,,,
TYRain_1900-1909_07_pt1,98,Rainfall,1900s,England,Oxfordshire,-,N,-,HEYTHROP SCHOOL,10,1900,[.........1],1,0,0.8,1909/12,1909/12,0,0,,,-,,,,HEYTHROP-SCHOOL,SP 351278,51.948,-1.491,,,,
TYRain_1900-1909_07_pt1,99,Rainfall,1900s,England,Oxfordshire,-,N,-,SPELSBURY SCHOOL,10,1900,[..........] ??,0,0,0.0,,,0,0,,Not empty,-,,,,SPELSBURY-SCHOOL,SP 350216,51.892,-1.493,,,,
TYRain_1900-1909_07_pt1,102,Rainfall,1900s,England,Oxfordshire,-,N,-,SOMERTON SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,31.9,,-,,,,SOMERTON-SCHOOL,SP 497289,51.956,-1.278,,,,
TYRain_1900-1909_07_pt1,104,Rainfall,1900s,England,Oxfordshire,-,N,-,Nuneham Courtenay School,10,1900,[.........T],0,0,0.0,,,1,0,23.7,,-,,,,NUNEHAM-COURTENAY-SCHOOL,SU 553991,51.688,-1.201,,,,
TYRain_1900-1909_07_pt1,117,Rainfall,1900s,England,Oxfordshire,-,N,-,Headington Council School,10,1900,[..........] ??,0,0,0.0,,,0,0,,Not empty,-,,,,HEADINGTON-COUNCIL-SCHOOL,SP 549069,51.758,-1.206,,,,
TYRain_1900-1909_07_pt1,124,Rainfall,1900s,England,Oxfordshire,-,N,-,BICESTER IVY COTTAGE,10,1900,[.......###],36,0,30.0,1907/01,1909/12,3,0,24.6,,-,,,,BICESTER-IVY-COTTAGE,SP 587221,51.894,-1.148,,,Sikes,
TYRain_1900-1909_07_pt1,127,Rainfall,1900s,England,Oxfordshire,-,N,-,STEEPLE ASTON SCHOOL,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,30.9,,-,,,,STEEPLE-ASTON-SCHOOL,SP 479260,51.930,-1.305,,,,
TYRain_1900-1909_07_pt1,139,Rainfall,1900s,England,Oxfordshire,-,N,-,CHECKENDON,10,1900,[........1.],1,0,0.8,1908/10,1908/10,0,0,,,-,,,,CHECKENDON,SU 661831,51.543,-1.048,,,,
TYRain_1900-1909_07_pt1,154,Rainfall,1900s,England,Oxfordshire,-,N,-,CROWMARSH SCHOOL (WALLINGFORD),10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,28.7,,-,,,,WALLINGFORD-CROWMARSH-SCHOOL,SU 616893,51.599,-1.112,,,,
TYRain_1900-1909_07_pt1,159,Rainfall,1900s,England,Oxfordshire,-,N,-,WALLINGFORD WATLINGTON PARK,10,1900,[......##6.],30,0,25.0,1906/01,1908/06,2,0,29.1,,-,,,,WALLINGFORD-WATLINGTON-PARK,SU 706925,51.627,-0.981,750,,Bonner,
TYRain_1900-1909_07_pt1,160,Rainfall,1900s,England,Oxfordshire,-,N,-,CLIFTON HAMPDEN SCHOOL,10,1900,[........T.],0,0,0.0,,,1,0,25.6,,-,,,,CLIFTON-HAMPDEN-SCHOOL,SU 546955,51.656,-1.212,,,,
TYRain_1900-1909_07_pt1,164,Rainfall,1900s,England,Oxfordshire,-,N,-,Toot Baldon School,10,1900,[..........] ??,0,0,0.0,,,0,0,,Not empty,-,,,,TOOT-BALDON-SCHOOL,SP 564002,51.698,-1.185,,,,Values are duplicates of TOOT-BALDON-POTLANDS
TYRain_1900-1909_07_pt1,166,Rainfall,1900s,England,Oxfordshire,-,N,-,WATLINGTON SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,24.2,,-,,,,WATLINGTON-SCHOOL,SU 687944,51.644,-1.009,,,,
TYRain_1900-1909_07_pt1,172,Rainfall,1900s,England,Oxfordshire,-,N,-,THAME BRITISH SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,22.1,,-,,,,THAME-BRITISH-SCHOOL,SP 697059,51.747,-0.992,,,,
TYRain_1900-1909_07_pt1,173,Rainfall,1900s,England,Oxfordshire,-,N,-,THAME C OF E SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,21.1,,-,,,,THAME-C-OF-E-SCHOOL,SP 703059,51.747,-0.983,,,,
TYRain_1900-1909_07_pt1,177,Rainfall,1900s,England,Oxfordshire,-,N,-,WHEATLEY SCHOOL,10,1900,[.........#],10,0,8.3,1909/03,1909/12,0,0,,,-,,,,WHEATLEY-SCHOOL,SP 596058,51.748,-1.138,,,,
TYRain_1900-1909_07_pt1,178,Rainfall,1900s,England,Oxfordshire,-,N,-,TETSWORTH SCHOOL OXFORDSHIRE,10,1900,[.........#],12,0,10.0,1909/01,1909/12,1,0,19.0,,-,,,,TETSWORTH-SCHOOL,SP 688017,51.710,-1.006,,,,
TYRain_1900-1909_07_pt1,179,Rainfall,1900s,England,Oxfordshire,-,N,-,CHINNOR HILL,10,1900,[...TTTTTTT],0,0,0.0,,,7,0,28.6,,-,,,,CHINNOR-HILL,SP 768004,51.697,-0.890,,,,
TYRain_1900-1909_07_pt1,180,Rainfall,1900s,England,Oxfordshire,-,N,-,BRIGHTWELL BALDWIN SCHOOL,10,1900,[........TT],0,0,0.0,,,2,0,26.9,,-,,,,BRIGHTWELL-BALDWIN-SCHOOL,SU 653949,51.649,-1.058,,,,
TYRain_1900-1909_07_pt1,181,Rainfall,1900s,England,Oxfordshire,-,N,-,CAVERSHAM YARD,10,1900,[##........],24,0,20.0,1900/01,1901/12,2,0,20.2,,-,,,,CAVERSHAM-YARD,SU 707749,51.469,-0.984,,,Fenton,
TYRain_1900-1909_07_pt1,184,Rainfall,1900s,England,Oxfordshire,-,N,-,SOUTH STOKE SCHOOL,10,1900,[.........T],0,0,0.0,,,1,0,37.6,,-,,,,SOUTH-STOKE-SCHOOL,SU 599835,51.547,-1.138,,,,
TYRain_1900-1909_08_pt1,8,Rainfall,1900s,England,Northamptonshire,-,N,-,CHIPPING WARDEN,10,1900,[.......232],7,0,5.8,1907/11,1909/02,0,0,,,-,,,,CHIPPING-WARDEN,SP 498487,52.134,-1.274,,,,
TYRain_1900-1909_08_pt1,12,Rainfall,1900s,England,Northamptonshire,-,N,-,TOWCESTER PAULERSPURY PLUM PARK,10,1900,[....###...],36,0,30.0,1904/01,1906/12,3,0,24.4,,-,,,,TOWCESTER-PAULERSPURY-PLUM-PARK,SP 728455,52.103,-0.939,,,,
TYRain_1900-1909_08_pt1,40,Rainfall,1900s,England,Northamptonshire,-,N,-,LONG BUCKBY WHARF,10,1900,[.........T],0,0,0.0,,,1,0,28.6,,-,,,,LONG-BUCKBY-WHARF,SP 611654,52.283,-1.106,,,,
TYRain_1900-1909_08_pt1,41,Rainfall,1900s,England,Northamptonshire,-,N,-,DAVENTRY WELTON,10,1900,[....###...],36,0,30.0,1904/01,1906/12,3,0,23.6,,-,,,,DAVENTRY-WELTON,SP 581659,52.288,-1.150,,,,
TYRain_1900-1909_08_pt1,58,Rainfall,1900s,England,Northamptonshire,-,N,-,KETTERING CRANSLEY MILL,10,1900,[.2##6.....],32,0,26.7,1901/11,1904/06,2,0,26.3,,-,,,,KETTERING-CRANSLEY-MILL,SP 821773,52.388,-0.795,,,,
TYRain_1900-1909_08_pt1,59,Rainfall,1900s,England,Northamptonshire,-,N,-,KETTERING CRANSLEY LODGE,10,1900,[.2##6.....],32,0,26.7,1901/11,1904/06,2,0,26.4,,-,,,,KETTERING-CRANSLEY-LODGE,SP 812764,52.380,-0.809,,,,
TYRain_1900-1909_08_pt1,64,Rainfall,1900s,England,Northamptonshire,-,N,-,Kettering WW Newfield Lodge / Waldens Farm,10,1900,[.2##6.....],32,0,26.7,1901/11,1904/06,2,0,26.5,,-,,,,KETTERING-WW-NEWFIELD-LODGE-WALDENS-FARM,SP 784798,52.411,-0.849,,,,
TYRain_1900-1909_08_pt1,68,Rainfall,1900s,England,Northamptonshire,-,N,-,Kettering Burton Latimer Water Works,10,1900,[........##],24,0,20.0,1908/01,1909/12,2,0,21.3,,-,,,,BURTON-LATIMER-WATER-WORKS,SP 901793,52.404,-0.677,,,,1910s not found
TYRain_1900-1909_08_pt1,71,Rainfall,1900s,England,Northamptonshire,-,N,-,LODDINGTON SMITHY,10,1900,[.2##6.....],31,0,25.8,1901/11,1904/06,1,0,31.4,,-,,,,LODDINGTON-SMITHY,SP 814784,52.398,-0.805,,,,
TYRain_1900-1909_08_pt1,73,Rainfall,1900s,England,Northamptonshire,-,N,-,ORTON BAY HOUSE,10,1900,[.2##8.....],34,0,28.3,1901/11,1904/12,2,0,27.7,,-,,,,ORTON-BAY-HOUSE,SP 804793,52.406,-0.820,,,,
TYRain_1900-1909_08_pt1,74,Rainfall,1900s,England,Northamptonshire,-,N,-,ORTON LODGE (OR DROPSHORT),10,1900,[.2##6.....],32,0,26.7,1901/11,1904/06,2,0,27.4,,-,,,,ORTON-LODGE-OR-DROPSHORT,SP 816792,52.405,-0.802,,,,
TYRain_1900-1909_08_pt1,75,Rainfall,1900s,England,Northamptonshire,-,N,-,HARRINGTON LODGE,10,1900,[.2##6.....],32,0,26.7,1901/11,1904/06,2,0,25.1,,-,,,,HARRINGTON-LODGE,SP 761806,52.418,-0.882,,,,
TYRain_1900-1909_08_pt1,83,Rainfall,1900s,England,Northamptonshire,-,N,-,OUNDLE HEMINGTON VICARAGE,10,1900,[...###....],36,0,30.0,1903/01,1905/12,3,0,23.1,,-,,,,OUNDLE-HEMINGTON-VICARAGE,TL 092849,52.451,-0.395,,,Newbery,
TYRain_1900-1909_08_pt1,92,Rainfall,1900s,England,Northamptonshire,-,N,-,PETERBOROUGH MINSTER CLOSE,10,1900,[....7####.],55,0,45.8,1904/01,1908/12,4,0,22.0,,-,,,,PETERBOROUGH-MINSTER-CLOSE,TL 194986,52.572,-0.240,,,,
TYRain_1900-1909_08_pt1,135,Rainfall,1900s,England,Bedfordshire,-,N,-,FLITWICK NR AMPTHILL,10,1900,[........#.],12,0,10.0,1908/01,1908/12,1,0,22.7,,-,,,,AMPTHILL-FLITWICK,TL 033345,51.999,-0.497,,,,
TYRain_1900-1909_08_pt1,146,Rainfall,1900s,England,Bedfordshire,-,N,-,BIGGLESWADE LANGFORD VICARAGE,10,1900,[#.........],12,0,10.0,1900/01,1900/12,1,0,22.6,,-,,,,BIGGLESWADE-LANGFORD-VICARAGE,TL 186413,52.057,-0.272,,,,
TYRain_1900-1909_08_pt1,151,Rainfall,1900s,England,Bedfordshire,-,N,-,KEMPSTON AUSTIN CANONS,10,1900,[..6.......],6,0,5.0,1902/07,1902/12,0,0,,,-,,,,KEMPSTON-AUSTIN-CANONS,TL 040486,52.126,-0.482,,,,
TYRain_1900-1909_08_pt1,161,Rainfall,1900s,England,Bedfordshire,-,N,-,GREAT BARFORD VICARAGE,10,1900,[......##..],24,0,20.0,1906/01,1907/12,2,0,23.0,,-,,,,GREAT-BARFORD-VICARAGE,TL 132519,52.154,-0.347,,,,
TYRain_1900-1909_08_pt1,163,Rainfall,1900s,England,Bedfordshire,-,N,-,BEDFORD BROMHAM HOUSE,10,1900,[.....####.],48,0,40.0,1905/01,1908/12,4,0,22.1,,-,,,,BEDFORD-BROMHAM-HOUSE,SP 994513,52.151,-0.549,,,,
TYRain_1900-1909_08_pt1,190,Rainfall,1900s,England,Cambridgeshire,-,N,-,BOURN LODGE,10,1900,[..##......],24,0,20.0,1902/01,1903/12,2,0,25.8,,-,,,,BOURN-LODGE,TL 322574,52.199,-0.067,,,,
TYRain_1900-1909_08_pt1,205,Rainfall,1900s,England,Cambridgeshire,-,N,-,CAMBRIDGE CHESTERTON,10,1900,[.....####3],51,0,42.5,1905/01,1909/12,4,0,20.7,,-,,,,CAMBRIDGE-CHESTERTON,TL 440599,52.219,0.107,,,,
TYRain_1900-1909_08_pt1,216,Rainfall,1900s,England,Cambridgeshire,-,N,-,WILLINGHAM RECTORY,10,1900,[....##7...],30,0,25.0,1904/01,1906/07,1,0,18.6,,-,,,,WILLINGHAM-RECTORY,TL 405704,52.314,0.060,,,,
TYRain_1900-1909_08_pt1,217,Rainfall,1900s,England,Cambridgeshire,-,N,-,OVER VICARAGE,10,1900,[......9...],9,0,7.5,1906/01,1906/09,0,0,,,-,,,,OVER-VICARAGE,TL 372708,52.318,0.011,,,,
TYRain_1900-1909_09_pt1,9,Rainfall,1900s,England,Essex,-,N,-,Boxted (Cheshunts),10,1900,[........##],24,0,20.0,1908/01,1909/12,2,0,25.7,,-,,,,BOXTED-CHESHUNTS,TM 005335,51.964,0.917,,,RG Wylde,
TYRain_1900-1909_09_pt1,16,Rainfall,1900s,England,Essex,-,N,-,HARWICH RAMSEY (THE MILL),10,1900,[...##.....],24,0,20.0,1903/01,1904/12,2,0,25.3,,-,,,,HARWICH-RAMSEY-THE-MILL,TM 209304,51.928,1.212,,,Knight,
TYRain_1900-1909_09_pt1,17,Rainfall,1900s,England,Essex,-,N,-,ARDLEIGH GOOD HALL,10,1900,[....##....],24,0,20.0,1904/01,1905/12,2,0,18.5,,-,,,,ARDLEIGH-GOOD-HALL,TM 059307,51.937,0.994,,,GF Hempson,
TYRain_1900-1909_09_pt1,18,Rainfall,1900s,England,Essex,-,N,-,MANNINGTREE LAWFORD RECTORY,10,1900,[.....#....],12,0,10.0,1905/01,1905/12,1,0,19.8,,-,,,,MANNINGTREE-LAWFORD-RECTORY,TM 088314,51.942,1.036,,,Rev Canon Barlow,
TYRain_1900-1909_09_pt1,23,Rainfall,1900s,England,Essex,-,N,-,Ardleigh,10,1900,[#.........],12,0,10.0,1900/01,1900/12,1,0,21.2,,-,,,,ARDLEIGH-VICARAGE,TM 053295,51.926,0.984,,,Rev FJ Ball (dead),
TYRain_1900-1909_09_pt1,24,Rainfall,1900s,England,Essex,-,N,-,HALSTEAD RED HOUSE,10,1900,[........#.],12,0,10.0,1908/01,1908/12,1,0,20.5,,-,,,,HALSTEAD-RED-HOUSE,TL 816307,51.945,0.641,,,Royal Met Soc / Philip Wright,
TYRain_1900-1909_09_pt1,36,Rainfall,1900s,England,Essex,-,N,-,Clacton-on-Sea Jaywick,10,1900,[...#.#.#..],36,0,30.0,1903/01,1907/12,3,0,21.6,,-,,,,CLACTON-ON-SEA-JAYWICK,TM 151137,51.781,1.117,,,J Russell,
TYRain_1900-1909_09_pt1,41,Rainfall,1900s,England,Essex,-,N,-,BRIGHTLINGSEA HALL,10,1900,[.......#..],12,0,10.0,1907/01,1907/12,1,0,19.5,,-,,,,BRIGHTLINGSEA-HALL,TM 078186,51.827,1.014,,,J Bateman,
TYRain_1900-1909_09_pt1,43,Rainfall,1900s,England,Essex,-,N,-,Stisted,10,1900,[.....TTTTT],0,0,0.0,,,5,0,19.0,,-,,,,STISTED,TL 797246,51.891,0.610,,,R Mount / Essex Cnty Chron,
TYRain_1900-1909_09_pt1,47,Rainfall,1900s,England,Essex,-,N,-,GREAT LEIGHS HOLE FARM,10,1900,[...##.....],24,0,20.0,1903/01,1904/12,2,0,25.2,,-,,,,GREAT-LEIGHS-HOLE-FARM,TL 732156,51.812,0.511,,,Miss JAJ Barclay,
TYRain_1900-1909_09_pt1,50,Rainfall,1900s,England,Essex,-,N,-,BRAINTREE CAMOYS,10,1900,[.......##.],24,0,20.0,1907/01,1908/12,2,0,21.2,,-,,,,BRAINTREE-CAMOYS,TL 749230,51.878,0.540,,,Miss Cunnington,
TYRain_1900-1909_09_pt1,63,Rainfall,1900s,England,Essex,-,N,-,CHELMSFORD,10,1900,[#.........],12,0,10.0,1900/01,1900/12,1,0,20.9,,-,,,,CHELMSFORD,TL 703060,51.727,0.464,,,F Wykeham Chancellor,
TYRain_1900-1909_09_pt1,81,Rainfall,1900s,England,Essex,-,N,-,Stowe Maries Wellinditch,10,1900,[.##.......],24,0,20.0,1901/01,1902/12,2,0,17.4,,-,,,,STOWE-MARIES-WELLINDITCH,TQ 819989,51.659,0.629,,,C Clarke,
TYRain_1900-1909_09_pt1,83,Rainfall,1900s,England,Essex,-,N,-,HADLEIGH,10,1900,[###.......],36,0,30.0,1900/01,1902/12,1,0,16.2,,-,,,,HADLEIGH-ESSEX,TQ 807863,51.547,0.605,,,Gov Salvation Army Land Colony,Prob start in 1900
TYRain_1900-1909_09_pt1,91,Rainfall,1900s,England,Essex,-,N,-,Southend York Road East (Wycombe),10,1900,[.5###6....],47,0,39.2,1901/08,1905/06,3,0,22.0,,-,,,,SOUTHEND-YORK-ROAD-EAST-WYCOMBE,TQ 889854,51.536,0.722,,,Charles Clarke,
TYRain_1900-1909_09_pt1,96,Rainfall,1900s,England,Essex,-,N,-,ROCHFORD CANEWDON VICARAGE,10,1900,[..TTTT1T##],23,0,19.2,1906/12,1909/12,7,0,24.4,,-,,,,ROCHFORD-CANEWDON-VICARAGE,TQ 896944,51.616,0.737,,,Mrs EM Hardy,No end sign
TYRain_1900-1909_09_pt1,101,Rainfall,1900s,England,Essex,-,N,-,Fyfield Truant School,10,1900,[TTTTTT#...],12,0,10.0,1906/01,1906/12,7,0,23.5,,-,,,,FYFIELD-TRUANT-SCHOOL,TL 562062,51.733,0.261,,,A Culling,
TYRain_1900-1909_09_pt1,107,Rainfall,1900s,England,Essex,-,N,-,WESTCLIFFE ON SEA,10,1900,[.........1],1,0,0.8,1909/09,1909/09,0,0,,,-,,,,WESTCLIFF-ON-SEA-TELEGRAPH,TQ 867853,51.536,0.691,,,The Daily Telegraph,
TYRain_1900-1909_09_pt1,119,Rainfall,1900s,England,Essex,-,N,-,PLAISTOW UNKNOWN,10,1900,[......5...],5,0,4.2,1906/08,1906/12,0,0,,,-,,,,PLAISTOW-HERMIT-ROAD,TQ 397824,51.523,0.012,,,James C Willcocks,
TYRain_1900-1909_09_pt1,131,Rainfall,1900s,England,Essex,-,N,-,LEYTONSTONE ELSON HOUSE HIGH SCHOOL,10,1900,[.........#],11,0,9.2,1909/02,1909/12,0,0,,,-,,,,LEYTONSTONE-ELSON-HOUSE-HIGH-SCHOOL,TQ 388876,51.570,0.001,,,Miss ME Thomas,
TYRain_1900-1909_09_pt1,132,Rainfall,1900s,England,Essex,-,N,-,Walthamstow (Carrisbrooke Road),10,1900,[........3#],14,0,11.7,1908/10,1909/12,0,0,,,-,,,,WALTHAMSTOW-CARISBROOKE-ROAD,TQ 364890,51.583,-0.033,,,AB Tinn,
TYRain_1900-1909_09_pt1,155,Rainfall,1900s,England,Suffolk,-,N,-,BURY ST EDMUNDS THE ACACIAS,10,1900,[...##.....],24,0,20.0,1903/01,1904/12,2,0,24.9,,-,,,,BURY-ST-EDMUNDS-THE-ACACIAS,TL 854644,52.247,0.714,,,,
