GitHub Folder,Country,County,Has Concat?,Concat count,Sheet count,Start year,End year,GitHub Timestamp
EAST-KIRKBY-MANOR,England,Lincolnshire,Y,2,5,1910,1960,2020-12-14 13:23:39 +0000
EAST-LAYTON,England,Yorkshire North Riding,N,0,5,1870,1919,2020-09-24 16:21:38 +0100
EAST-LINTON-HADDINGTON,Scotland,East Lothian (Haddington),Y,1,4,1850,1889,2020-12-19 00:27:45 +0000
EAST-MALLING-RESEARCH-STATION,England,Kent-stayed-Kent,Y,2,8,1890,1960,2020-07-09 21:03:41 +0100
EAST-TISTED-ROTHERFIELD,England,Hampshire,N,0,8,1890,1960,2020-07-23 16:42:10 +0100
EAST-YELL-SHETLAND,Scotland,Shetland,Y,1,4,1850,1889,2020-07-08 14:36:05 +0100
EASTBOURNE,England,Sussex,Y,2,8,1860,1909,2020-10-15 21:39:29 +0100
EASTBOURNE-THE-CEMETERY,England,Sussex,Y,1,5,1870,1919,2020-10-15 21:39:29 +0100
EASTBOURNE-THE-GORE,England,Sussex,Y,1,4,1860,1899,2020-10-20 00:02:18 +0100
EASTBOURNE-WILMINGTON-SQUARE,England,Sussex,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
EASTON-ON-THE-HILL,England,Northamptonshire,Y,2,9,1860,1950,2020-11-16 23:16:55 +0000
EASTWOOD-COLLIERY,England,Nottinghamshire,Y,1,6,1860,1919,2020-07-08 14:36:05 +0100
EASTWOOD-HALL,England,Nottinghamshire,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
EASTWOOD-MOORGREEN-RES,England,Nottinghamshire,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
EASTWOOD-WW,England,Nottinghamshire,N,0,5,1910,1960,2020-10-28 15:35:08 +0000
EATON-HALL-GDNS,England,Cheshire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
EBBW-VALE-IRON-WORKS,Wales,Monmouthshire,N,0,6,1900,1960,2020-07-26 15:56:01 +0100
EBBW-VALE-LLANGYNIDR,Wales,Brecknockshire,N,0,5,1910,1960,2020-10-22 00:21:29 +0100
EBBW-VALE-WW,Wales,Brecknockshire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
EBBW-VALE-WW-CARNO-E,Wales,Brecknockshire,N,0,6,1900,1960,2020-07-01 17:36:52 +0100
EBBW-VALE-WW-CARNO-N,Wales,Brecknockshire,N,0,6,1900,1960,2020-07-23 16:42:10 +0100
EBBW-VALE-WW-CARNO-S,Wales,Monmouthshire,N,0,7,1900,1960,2020-07-23 16:42:10 +0100
EBBW-VALE-WW-CARNO-W,Wales,Brecknockshire,N,0,7,1900,1960,2020-07-01 17:36:52 +0100
EBBW-VALE-WW-LLANGYNIDR-NW2,Wales,Brecknockshire,N,0,6,1900,1960,2020-07-01 17:36:52 +0100
ECCLESTON,England,Cheshire,N,0,6,1880,1940,2020-07-23 16:42:10 +0100
ECCLESTON-ELSWICK-LODGE,England,Lancashire,N,0,7,1870,1899,2020-10-22 22:18:37 +0100
EDDLESTONE-PORTMORE,Scotland,Peeblesshire,Y,3,13,1870,1960,2020-07-08 14:36:05 +0100
EDENBRIDGE-FALCONHURST,England,Kent-stayed-Kent,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
EDGEWORTHSTOWN,Ireland/Republic of Ireland,Longford,N,0,8,1677,1919,2020-09-21 23:38:46 +0100
EDGWARE-MCC-DEPOT,England,Middlesex-stayed-Middlesex,Y,1,4,1920,1960,2020-12-09 22:15:20 +0000
EDINBURGH-1M,Scotland,Midlothian (Edinburgh),Y,1,2,1677,1886,2021-01-12 20:43:39 +0000
EDINBURGH-CANAAN,Scotland,Midlothian (Edinburgh),Y,1,3,1820,1849,2020-07-08 14:36:05 +0100
EDINBURGH-CHARLOTTE-SQUARE,Scotland,Midlothian (Edinburgh),Y,2,15,1840,1930,2020-10-03 18:14:30 +0100
EDINBURGH-CITY-OBSERVATORY,Scotland,Midlothian (Edinburgh),Y,1,5,1890,1940,2021-01-12 20:43:39 +0000
EDINBURGH-CUMIN-PLACE,Scotland,Midlothian (Edinburgh),Y,1,3,1870,1899,2021-01-12 20:43:39 +0000
EDINBURGH-MIX,Scotland,Midlothian (Edinburgh),N,0,10,1677,1886,2021-01-04 22:36:54 +0000
EDINBURGH-NAPIER-ROAD,Scotland,Midlothian (Edinburgh),Y,1,6,1880,1950,2021-01-12 20:43:39 +0000
EDINBURGH-PRINCES-GDNS,Scotland,Midlothian (Edinburgh),Y,1,2,1860,1879,2021-01-12 20:43:39 +0000
EDINBURGH-ROYAL-BOTANIC-GDNS,Scotland,Midlothian (Edinburgh),Y,1,6,1890,1960,2021-01-12 20:43:39 +0000
EDINBURGH-ROYAL-OBSERVATORY,Scotland,Midlothian (Edinburgh),Y,3,11,1870,1960,2020-07-08 14:36:05 +0100
EDINBURGH-STREATHAM-HOUSE,Scotland,Midlothian (Edinburgh),Y,1,5,1870,1919,2021-01-12 20:43:39 +0000
EDINBURGH-WW-GAMESHOPE-FARM,Scotland,Peeblesshire,Y,2,11,1890,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-GAMESHOPE-LOCH,Scotland,Peeblesshire,Y,2,8,1890,1960,2020-11-16 23:16:55 +0000
EDINBURGH-WW-LOCH-CRAIGHEAD,Scotland,Peeblesshire,Y,1,7,1890,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-MEGGET,Scotland,"[CHOICE] Peeblesshire, Selkirkshire",Y,3,10,1870,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-QUARTER-HILL,Scotland,Peeblesshire,Y,2,11,1890,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-RAVENSCRAIG,Scotland,Peeblesshire,Y,1,7,1890,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-TALLA-LINNS-FOOT,Scotland,Peeblesshire,Y,2,11,1890,1960,2020-10-03 18:14:30 +0100
EDINBURGH-WW-VICTORIA-LODGE,Scotland,Peeblesshire,Y,2,10,1900,1960,2020-10-03 18:14:30 +0100
EDINGTON,England,Somerset,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
EDMONTON,England,Middlesex-stayed-Middlesex,Y,4,8,1677,1886,2020-07-09 21:03:41 +0100
EGGLESCLIFFE,England,Durham,Y,1,7,1890,1960,2020-10-30 20:47:19 +0000
EGLOSKERRY-TREGEARE,England,Cornwall,N,0,6,1900,1960,2020-06-30 23:28:38 +0100
EGMERE,England,Norfolk,Y,1,3,1850,1879,2020-12-19 23:17:15 +0000
ELCHIES-MIX,Scotland,Moray (Elgin),Y,4,12,1870,1950,2020-11-15 23:20:36 +0000
ELGIN,Scotland,Moray (Elgin),N,0,4,1677,1886,2021-01-04 22:36:54 +0000
ELGIN-HIGHFIELD,Scotland,Moray (Elgin),Y,1,3,1870,1899,2020-10-07 23:32:37 +0100
ELGIN-INSTITUTION,Scotland,Moray (Elgin),Y,2,3,1830,1879,2020-10-28 22:39:56 +0000
ELGIN-ROTHA,Scotland,Moray (Elgin),Y,1,6,1880,1940,2020-10-03 18:14:30 +0100
ELKESLEY-PUMPING-STATION,England,Nottinghamshire,N,0,6,1900,1960,2020-07-23 16:42:10 +0100
ELLESMERE-MIX,England,Shropshire,Y,6,12,1890,1960,2020-10-12 23:15:37 +0100
ELLISFIELD-MANOR,England,Hampshire,N,0,6,1900,1960,2020-07-23 16:42:10 +0100
ELLON-ESSLEMONT-HOUSE,Scotland,Aberdeenshire,Y,1,5,1910,1960,2020-10-05 17:55:20 +0100
ELLON-MAINS-OF-WATERTON,Scotland,Aberdeenshire,Y,2,5,1870,1919,2020-10-05 17:55:20 +0100
ELLON-TILLYDESK,Scotland,Aberdeenshire,Y,1,3,1860,1889,2020-10-05 17:55:20 +0100
ELMSETT-LAUREL-COTTAGE,England,Suffolk,Y,1,5,1910,1960,2020-12-11 17:08:20 +0000
ELSECAR,England,Yorkshire West Riding,Y,1,7,1860,1930,2020-07-08 14:36:05 +0100
ELSFORD,England,Devon,N,0,5,1900,1950,2020-07-21 13:39:51 +0100
ELSTREE-ALDENHAM-HOUSE,England,Hertfordshire,Y,1,6,1880,1940,2020-08-20 21:58:30 +0100
ELTERWATER-WOODLANDS,England,Westmorland,Y,1,3,1677,1886,2020-11-02 13:13:18 +0000
ELTHAM-GREEN,England,Kent-became-London,Y,2,5,1860,1889,2020-09-14 15:36:13 +0100
ELTHAM-HIGH-STREET,England,Kent-became-London,Y,1,7,1890,1960,2020-07-15 20:09:52 +0100
ELVEDEN-HALL,England,Suffolk,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
ELY-STRETHAM-ENGINE,England,Cambridgeshire,Y,1,12,1840,1960,2020-07-08 14:36:05 +0100
EMBLETON-CROOKFOOT-RES,England,Durham,Y,1,6,1900,1960,2020-11-16 23:16:55 +0000
EMPINGHAM,England,Rutland,Y,1,5,1820,1869,2020-07-08 14:36:05 +0100
EMSWORTH-WATERGATE-HOUSE,England,Sussex,Y,1,7,1880,1950,2020-10-20 00:02:18 +0100
EMSWORTH-WEST-BOURNE,England,Sussex,Y,1,6,1880,1940,2020-10-20 00:02:18 +0100
ENFIELD-FORTY-HILL,England,Middlesex-stayed-Middlesex,Y,1,4,1920,1960,2020-12-09 22:15:20 +0000
ENFIELD-ROSELANDS-TURKEY-STREET,England,Middlesex-stayed-Middlesex,Y,1,4,1910,1950,2020-12-09 22:15:20 +0000
ENFIELD-SOUTHBURY-ROAD,England,Middlesex-stayed-Middlesex,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
ENFIELD-VICARAGE,England,Middlesex-stayed-Middlesex,Y,1,3,1840,1869,2020-08-09 14:15:40 +0100
ENNIS,Ireland/Republic of Ireland,Clare,Y,3,5,1850,1899,2020-07-08 14:36:05 +0100
ENNISCORTHY-BALLYHYLAND,Ireland/Republic of Ireland,Wexford,N,0,6,1860,1919,2020-08-17 23:08:27 +0100
ENNISKILLEN-FLORENCE-COURT,Ireland/Northern Ireland,Fermanagh,Y,2,12,1840,1960,2020-07-08 14:36:05 +0100
ENNISKILLEN-PORTORA,Ireland/Northern Ireland,Fermanagh,N,0,6,1900,1960,2020-07-06 23:17:54 +0100
ENTWISTLE,England,Lancashire,Y,2,5,1860,1899,2020-12-16 13:13:01 +0000
ENTWISTLE-MOOR-TOP,England,Lancashire,Y,2,9,1880,1960,2020-07-08 14:36:05 +0100
EPPING,England,Essex,Y,2,12,1820,1930,2020-07-08 14:36:05 +0100
EPSOM-SEWAGE-FARM,England,Surrey-stayed-Surrey,Y,1,5,1910,1960,2020-12-13 23:08:23 +0000
ERITH-CROSSNESS,England,Kent-stayed-Kent,Y,3,14,1860,1960,2020-07-08 14:36:05 +0100
ERMINGTON-STRODE,England,Devon,N,0,5,1900,1950,2020-07-21 18:34:35 +0100
ERROL-FINGASK,Scotland,Perthshire,Y,2,4,1870,1960,2020-12-14 23:11:18 +0000
ERWARTON-HALL,England,Suffolk,Y,1,4,1870,1909,2020-10-13 14:23:27 +0100
ESHANESS,Scotland,Shetland,Y,1,4,1920,1960,2020-10-05 17:55:20 +0100
ESHER-SEWAGE-WORKS,England,Surrey-stayed-Surrey,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
ESKDALE-GREEN-GATEHOUSE,England,Cumberland,Y,1,5,1900,1950,2020-12-19 00:27:45 +0000
ESKDALE-VICARAGE,England,Cumberland,Y,1,6,1880,1940,2020-11-06 21:54:10 +0000
ESKDALEMUIR,Scotland,Dumfriesshire,Y,1,3,1850,1879,2020-10-09 13:33:15 +0100
ESKDALEMUIR-OBSY,Scotland,Dumfriesshire,Y,8,15,1900,1960,2020-11-02 13:13:18 +0000
ETON-COLLEGE,England,Buckinghamshire,Y,1,2,1860,1879,2020-12-13 23:08:23 +0000
ETON-TANGIER,England,Buckinghamshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
ETRURIA,England,Staffordshire,Y,1,6,1850,1909,2020-07-08 14:36:05 +0100
ETTRICK-MANSE,Scotland,Selkirkshire,Y,1,5,1910,1960,2020-10-20 00:02:18 +0100
ETTRICK-PEN-TOP,Scotland,Dumfriesshire,Y,1,3,1850,1879,2020-10-09 13:33:15 +0100
ETWALL-BLAKELEY-LODGE,England,Derbyshire,N,0,8,1880,1960,2020-07-23 16:42:10 +0100
EVERSHOT-MELBURY,England,Dorset,Y,1,11,1850,1960,2020-07-08 14:36:05 +0100
EVESHAM-ABBEY-ROAD-PUMPING-STATION,England,Worcestershire,Y,1,6,1900,1960,2020-10-03 18:14:30 +0100
EVESHAM-BENGEWORTH,England,Worcestershire,Y,2,7,1900,1960,2020-10-12 23:15:37 +0100
EVESHAM-LANSDOWNE,England,Worcestershire,Y,1,7,1860,1930,2020-07-08 14:36:05 +0100
EVESHAM-PORT-ST,England,Worcestershire,Y,1,7,1890,1960,2020-08-09 14:15:40 +0100
EWHURST-CONEYHURST,England,Surrey-stayed-Surrey,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
EWHURST-DOWNHURST-LODGE,England,Surrey-stayed-Surrey,Y,1,6,1890,1950,2021-01-12 20:43:39 +0000
EWHURST-WOOLPIT,England,Surrey-stayed-Surrey,Y,1,7,1890,1960,2020-07-15 11:08:31 +0100
EXETER-BRAMPFORD-SPEKE,England,Devon,Y,6,17,1860,1950,2020-10-03 18:14:30 +0100
EXETER-MANSTON-TERRACE,England,Devon,Y,4,8,1860,1909,2020-07-08 14:36:05 +0100
EXETER-PENLEONARD,England,Devon,N,0,1,1840,1849,2020-10-20 12:24:22 +0100
EXETER-ST-THOMAS,England,Devon,Y,2,8,1677,1919,2020-07-08 14:36:05 +0100
EXETER-THE-CLOSE,England,Devon,N,0,7,1910,1960,2020-07-28 14:13:40 +0100
EXFORD-NORTH-LEY,England,Somerset,N,0,5,1900,1950,2020-11-16 23:16:55 +0000
EXFORD-RECTORY,England,Somerset,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
EXMINSTER-TROOD-HOUSE,England,Devon,N,0,4,1920,1960,2020-10-28 15:35:08 +0000
EXMOUTH-FILTERS-CAPEL-LANE,England,Devon,N,0,6,1900,1960,2020-07-15 22:40:30 +0100
EXMOUTH-FILTERS-SALTERTON-ROAD,England,Devon,N,0,10,1900,1960,2020-07-23 16:42:10 +0100
EYNSHAM-SWINFORD-PUMPING-STATION,England,Berkshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
FAILAND-HOUSE-BRISTOL,England,Somerset,Y,2,8,1890,1960,2020-07-08 14:36:05 +0100
FAIR-ISLE-NORTH,Scotland,Shetland,Y,1,4,1890,1930,2020-07-08 14:36:05 +0100
FAIR-ISLE-SOUTH,Scotland,Shetland,Y,1,4,1890,1930,2020-07-08 14:36:05 +0100
FAIRFIELD-LORTON-NR-COCKERMOUTH,England,Cumberland,Y,1,5,1870,1919,2020-11-06 21:54:10 +0000
FAIRFORD-DRAYCOTT,England,Gloucestershire,N,0,6,1900,1960,2020-07-28 14:13:40 +0100
FAIRFORD-DUNFIELD-KEMPSFORD,England,Gloucestershire,Y,1,10,1860,1960,2020-10-09 13:33:15 +0100
FAIRFORD-HATHERSOP-RECTORY,England,Gloucestershire,Y,1,4,1870,1909,2020-12-13 23:08:23 +0000
FAIRLIGHT,England,Sussex,Y,1,2,1850,1869,2020-10-20 00:02:18 +0100
FAKENHAM-PENSTHORPE,England,Norfolk,Y,1,3,1880,1909,2020-10-28 22:39:56 +0000
FALKIRK-ARNOTDALE,Scotland,Stirlingshire,Y,2,6,1900,1960,2020-12-15 13:23:52 +0000
FALKIRK-INGLEWOOD,Scotland,Stirlingshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
FALKIRK-KERSE,Scotland,Stirlingshire,Y,2,17,1850,1960,2020-10-16 21:22:23 +0100
FALKIRK-WESTBANK-GDNS,Scotland,Stirlingshire,Y,1,7,1890,1960,2020-10-03 18:14:30 +0100
FALKIRK-WESTBANK-LAWN,Scotland,Stirlingshire,Y,1,5,1910,1960,2020-10-03 18:14:30 +0100
FALMER,England,Sussex,Y,1,5,1860,1909,2020-08-09 14:15:40 +0100
FALMOUTH-CARCLEW,England,Cornwall,N,0,5,1870,1919,2020-07-13 15:11:13 +0100
FALMOUTH-KIMBERLEY,England,Cornwall,Y,1,3,1820,1859,2020-07-08 14:36:05 +0100
FALMOUTH-OBSERVATORY,England,Cornwall,Y,3,12,1870,1960,2020-07-08 14:36:05 +0100
FARINGDON-SHELLINGFORD-HOUSE,England,Berkshire,N,0,3,1931,1960,2020-12-16 23:16:29 +0000
FARINGDON-THE-ELMS,England,Berkshire,Y,2,5,1870,1919,2020-11-11 15:26:25 +0000
FARLINGTON-FILTER-WORKS,England,Hampshire,N,0,6,1910,1960,2020-09-06 16:32:17 +0100
FARNBOROUGH-BERKS,England,Berkshire,Y,2,5,1890,1930,2020-11-10 17:41:42 +0000
FARNBOROUGH-GRANGE,England,Hampshire,N,0,4,1870,1909,2020-08-09 14:04:50 +0100
FARNBOROUGH-SCHOOL,England,Hampshire,N,0,6,1880,1930,2020-09-06 16:32:17 +0100
FARNBOROUGH-WARWICK,England,Warwickshire,Y,1,5,1880,1930,2020-10-03 18:14:30 +0100
FARNHAM-ROYAL-THE-CHASE,England,Buckinghamshire,Y,1,3,1890,1919,2020-12-13 23:08:23 +0000
FARNHAM-THE-BOURNE-VICARAGE,England,Surrey-stayed-Surrey,Y,1,4,1870,1909,2020-12-13 23:08:23 +0000
FARRALINE,Scotland,Inverness,Y,1,3,1860,1889,2020-12-14 23:11:18 +0000
FAVERSHAM-WW,England,Kent-stayed-Kent,Y,1,6,1900,1960,2020-08-09 14:15:40 +0100
FEARN-GEANIES,Scotland,Ross and Cromarty,Y,1,7,1880,1960,2020-07-08 14:36:05 +0100
FEARN-LOWER-PITKERRIE,Scotland,Ross and Cromarty,Y,3,7,1860,1919,2020-07-08 14:36:05 +0100
FELINDRE-BLAENANT-DDU,Wales,Glamorgan,N,0,8,1880,1960,2020-07-09 21:03:41 +0100
FELINDRE-LOWER-LLIW-RES,Wales,Glamorgan,Y,1,10,1860,1960,2020-07-08 14:36:05 +0100
FELINDRE-UPPER-LLIW-RES,Wales,Glamorgan,N,0,8,1880,1960,2020-07-09 21:03:41 +0100
FELIXKIRK-MOUNT-ST-JOHN,England,Yorkshire North Riding,N,0,22,1900,1960,2020-07-24 21:28:29 +0100
FELIXKIRK-THIRLBY,England,Yorkshire North Riding,N,0,5,1910,1960,2020-10-29 09:23:05 +0000
FELSTED-SCHOOL,England,Essex,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
FELTHORPE,England,Norfolk,Y,1,6,1840,1899,2020-07-08 14:36:05 +0100
FERMOY-GAS-WORKS,Ireland/Republic of Ireland,Cork,N,0,3,1870,1899,2020-11-13 23:28:57 +0000
FERNEUX-PELHAM-THE-BREWERY,England,Hertfordshire,N,0,3,1910,1940,2020-12-09 18:10:58 +0000
FERNHURST-BLACKDOWN-HOUSE,England,Sussex,N,0,5,1890,1940,2020-12-09 18:10:58 +0000
FERRIBY-HULL,England,Yorkshire East Riding,Y,2,7,1677,1899,2020-10-15 21:39:29 +0100
FERRIBY-SLUICE,England,Lincolnshire,Y,1,10,1860,1960,2020-11-10 17:41:42 +0000
FERRY-BRIDGE-HOLMEFIELD-HOUSE,England,Yorkshire West Riding,Y,1,2,1820,1849,2020-12-16 13:13:01 +0000
FESTINIOG-BLAENYDDOL,Wales,Merionethshire,N,0,2,1860,1879,2020-12-16 23:16:29 +0000
FESTINIOG-HAFOD-FAWR,Wales,Merionethshire,Y,1,5,1910,1960,2020-12-11 17:08:20 +0000
FETLAR-MANSE,Scotland,Shetland,Y,1,4,1890,1930,2020-09-07 14:00:07 +0100
FETTERCAIRN-ARNHALL,Scotland,Kincardineshire,Y,1,4,1860,1899,2020-11-16 23:16:55 +0000
FETTERCAIRN-FASQUE,Scotland,Kincardineshire,Y,1,7,1890,1960,2020-07-08 14:36:05 +0100
FETTERCAIRN-MIX,Scotland,Kincardineshire,Y,4,8,1850,1930,2020-07-08 14:36:05 +0100
FEWSTON-BLUBBERHOUSES,England,Yorkshire West Riding,Y,1,9,1870,1960,2020-07-08 14:36:05 +0100
FEWSTON-NORTH,England,Yorkshire West Riding,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
FEWSTON-SOUTH,England,Yorkshire West Riding,N,0,5,1880,1930,2020-07-10 17:04:12 +0100
FEWSTON-SWINSTY-EAST,England,Yorkshire West Riding,N,0,8,1880,1960,2020-06-26 22:55:03 +0100
FEWSTON-SWINSTY-WEST,England,Yorkshire West Riding,N,0,5,1880,1930,2020-08-20 17:01:34 +0100
FEWSTON-TIMBLE,England,Yorkshire West Riding,N,0,5,1880,1930,2020-07-10 17:04:12 +0100
FEWSTON-TIMBLE-INGS,England,Yorkshire West Riding,N,0,7,1890,1960,2020-07-06 23:17:54 +0100
FIDRA-LIGHTHOUSE,Scotland,East Lothian (Haddington),Y,1,8,1880,1960,2020-11-01 22:05:48 +0000
FILBY-NORWICH,England,Norfolk,Y,1,3,1860,1889,2020-09-14 15:36:13 +0100
FILEY-PUMPING-STATION,England,Yorkshire East Riding,Y,1,2,1941,1960,2020-10-26 22:36:22 +0000
FILLEIGH-CASTLE-HILL-GDNS,England,Devon,Y,3,13,1850,1940,2020-07-08 14:36:05 +0100
FINCASTLE-HOUSE,Scotland,Perthshire,Y,1,5,1910,1960,2020-12-14 23:11:18 +0000
FINCHAM-DOWNHAM-MARKET,England,Norfolk,Y,1,4,1850,1889,2020-09-14 15:36:13 +0100
FINCHLEY-ETCHINGHAM-PARK,England,Middlesex-stayed-Middlesex,Y,2,7,1880,1919,2020-10-15 14:58:11 +0100
FINCHLEY-VICTORIA-PARK,England,Middlesex-stayed-Middlesex,Y,3,7,1880,1960,2020-10-15 14:58:11 +0100
FINGRINGHOE-BALLAST-QUAY-FARM,England,Essex,Y,2,4,1890,1919,2020-11-06 21:54:10 +0000
FINSBURY-NEW-RIVER-HEAD,England,Middlesex-became-London,Y,1,7,1890,1960,2020-10-15 21:39:29 +0100
FINSTHWAITE-VICARAGE,England,Lancashire,Y,1,3,1890,1919,2020-12-14 13:23:39 +0000
FIRKIN-LOCH-LOMOND,Scotland,Dunbartonshire,N,0,2,1860,1879,2020-09-06 16:32:17 +0100
FISHGUARD-CASTLE-HILL,Wales,Pembrokeshire,N,0,2,1870,1889,2020-10-12 23:15:37 +0100
FISHGUARD-GOODWICK-STATION,Wales,Pembrokeshire,N,0,3,1900,1930,2020-10-21 13:07:16 +0100
FISHGUARD-LANGTON-DWRBACH,Wales,Pembrokeshire,N,0,4,1900,1940,2020-10-12 23:15:37 +0100
FISHGUARD-TRECWN,Wales,Pembrokeshire,N,0,2,1890,1909,2020-10-12 23:15:37 +0100
FISHWICK,England,Lancashire,Y,1,3,1850,1879,2020-12-16 13:13:01 +0000
FLADDA-LIGHTHOUSE,Scotland,Argyll,Y,2,11,1860,1960,2020-11-15 23:20:36 +0000
FLANNAN-ISLANDS,Scotland,Ross and Cromarty,N,0,1,1900,1909,2020-12-17 23:14:49 +0000
FLAX-BOURTON-BACKWELL-HILL-HOUSE,England,Somerset,N,0,9,1870,1950,2020-11-16 23:16:55 +0000
FLAX-BOURTON-TYNTESFIELD,England,Somerset,Y,1,3,1880,1909,2020-12-13 23:08:23 +0000
FLECKNEY,England,Leicestershire,N,0,4,1860,1909,2020-10-12 23:15:37 +0100
FOLKESTONE-CAPEL-LODGE,England,Kent-stayed-Kent,Y,1,3,1880,1909,2020-10-28 22:39:56 +0000
FOLKESTONE-CHERRY-GARDEN,England,Kent-stayed-Kent,Y,1,11,1860,1960,2020-07-08 14:36:05 +0100
FOLKESTONE-RADNOR-PARK,England,Kent-stayed-Kent,Y,2,6,1900,1940,2020-10-20 00:02:18 +0100
FOLKESTONE-THE-LEAS,England,Kent-stayed-Kent,Y,2,7,1890,1960,2020-07-09 21:03:41 +0100
FONTHILL-HOUSE-GDNS,England,Wiltshire,N,0,5,1910,1960,2020-10-21 13:07:16 +0100
FORCETT-PARK,England,Yorkshire North Riding,N,0,5,1870,1919,2020-09-22 16:59:03 +0100
FORDE-ABBEY,England,Dorset,N,0,6,1860,1960,2020-07-31 00:39:46 +0100
FORDINGBRIDGE-DOCKENS,England,Hampshire,N,0,6,1910,1960,2020-10-21 13:07:16 +0100
FORDINGBRIDGE-OAKLANDS,England,Hampshire,Y,1,8,1870,1950,2020-07-08 14:36:05 +0100
FORDINGBRIDGE-WOOD-GREEN,England,Hampshire,N,0,4,1870,1909,2020-09-07 16:31:53 +0100
FOREST-OF-DEAN-BLAKENEY-HILL-LODGE,England,Gloucestershire,N,0,6,1900,1960,2020-07-08 09:55:21 +0100
FOREST-OF-DEAN-EDGEHILLS-LODGE,England,Gloucestershire,N,0,6,1900,1960,2020-07-08 09:55:21 +0100
FOREST-OF-DEAN-MAILSCOT-LODGE,England,Gloucestershire,N,0,5,1910,1960,2020-12-14 19:25:52 +0000
FOREST-OF-DEAN-WORCESTER-LODGE,England,Gloucestershire,N,0,5,1900,1950,2020-12-14 19:25:52 +0000
FOREST-ROW-CHARLWOOD-FARM,England,Sussex,Y,1,5,1890,1940,2020-10-15 21:39:29 +0100
FORFAR-LILYFIELD,Scotland,Angus (Forfar),N,0,7,1890,1960,2020-09-02 23:14:52 +0100
FORFAR-WW-DEN-OF-OGIL,Scotland,Angus (Forfar),N,0,7,1900,1960,2020-07-28 14:13:40 +0100
FORMBY-HIGHTOWN,England,Lancashire,N,0,7,1890,1960,2020-07-06 23:17:54 +0100
FORNHAM-ST-MARTIN,England,Suffolk,Y,2,7,1890,1940,2020-09-22 16:59:03 +0100
FORRES-GRANGE-HALL,Scotland,Moray (Elgin),Y,1,3,1870,1899,2020-11-01 22:05:48 +0000
FORRES-HRS,Scotland,Moray (Elgin),Y,1,3,1880,1909,2020-10-12 23:15:37 +0100
FORSINARD,Scotland,Sutherland,Y,2,4,1870,1940,2020-10-05 17:55:20 +0100
FORT-AUGUSTUS,Scotland,Inverness,Y,2,9,1880,1960,2020-11-06 11:36:45 +0000
FORT-WILLIAM-ATHOLL-BANK,Scotland,Inverness,Y,3,6,1900,1960,2020-07-15 11:08:31 +0100
FORT-WILLIAM-SCHOOL,Scotland,Inverness,Y,3,6,1870,1909,2020-12-15 13:23:52 +0000
FORTINGALL-GLENLYON-HOUSE,Scotland,Perthshire,Y,1,5,1910,1960,2020-12-15 13:23:52 +0000
FORTROSE,Scotland,Ross and Cromarty,Y,3,6,1900,1960,2020-09-14 15:36:13 +0100
FOULKESMILL-LONGRAIGUE,Ireland/Republic of Ireland,Wexford,N,0,8,1860,1940,2020-08-17 23:08:27 +0100
FOULRIDGE-CANAL-OFFICE,England,Lancashire,Y,3,13,1840,1960,2021-01-12 20:43:39 +0000
FOULRIDGE-CRAG-NOOK-HILL,England,Lancashire,N,0,4,1880,1919,2020-09-24 18:32:11 +0100
FOULRIDGE-RES,England,Lancashire,Y,1,8,1880,1960,2020-07-08 14:36:05 +0100
FOWEY,England,Cornwall,N,0,5,1910,1960,2020-07-14 11:27:40 +0100
FOWNHOPE-MORNEY-CROSS,England,Herefordshire,Y,1,6,1880,1940,2020-07-27 16:01:44 +0100
FOXGROVE-BECKENHAM,England,Kent-stayed-Kent,Y,4,9,1860,1960,2020-10-20 00:02:18 +0100
FOYNES,Ireland/Republic of Ireland,Limerick,N,0,4,1880,1919,2020-09-24 18:32:11 +0100
FRAMPTON-COTTERELL-PARK-HOUSE,England,Gloucestershire,N,0,6,1900,1960,2020-07-28 14:13:40 +0100
FRAMPTON-ON-SEVERN-SAUL-LODGE,England,Gloucestershire,Y,1,3,1870,1899,2020-12-13 23:08:23 +0000
