src_id,Station name,Area,Area type,Station start date,Station end date,Latitude,Longitude,Postcode,Open datasets available
13905,KILCHOAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1938-01-01],[1969-12-31],56.2619,-5.56081,PA34 4,
922,KILCHRENAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1979-01-01],[1985-12-31],56.3569,-5.17611,PA35 1,DR DT DW HW
13894,KILMARTIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1975-01-01],[1985-12-31],56.1262,-5.49351,PA31 8,
13903,KILMELFORD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1994-01-01],[2006-06-01],56.2612,-5.49127,PA34 4,
30804,KILMELFORD: HAZELWOOD COTTAGE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2002-12-01],[Current],56.2739,-5.48595,PA34 4,
13908,KILNINVER,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1932-01-01],[1953-12-31],56.3387,-5.51616,PA34 4,
13954,KINGSHOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1980-01-01],[1981-12-31],56.6501,-4.83682,PA39 4,
56587,KINTYRE: KILLEAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1910-01-01],[1911-01-01],55.6393,-5.66304,PA29 6,
912,KNAPDALE FOREST,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1976-12-31],56.0598,-5.55178,PA31 8,DR DT DW HW
917,KNAPDALE FOREST NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1976-01-01],[1985-12-31],56.0591,-5.48101,PA31 8,DR DT DW HW MW
13795,KNOCKDOW,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1920-01-01],[1983-12-31],55.8921,-5.0324,PA23 7,
13873,LARGIE CASTLE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1902-01-01],[1989-12-31],55.6538,-5.65804,PA29 6,
916,LEPHINMORE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1950-01-01],[1967-12-31],56.0837,-5.2388,PA27 8,DR DT DW MW
13950,LIEVER,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1969-12-31],56.4578,-5.05951,PA35 1,
61813,LINGERTON,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2014-01-01],[Current],56.0125,-5.42419,PA31 8,
13966,LISMORE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1967-01-01],[1973-12-31],56.5339,-5.48055,PA34 5,
13967,LISMORE: ACHNACROISH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1977-01-01],[2001-01-01],56.5128,-5.49488,PA34 5,
13968,LISMORE: FRACKERSAIG FARM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1984-01-01],[Current],56.5042,-5.5345,PA34 5,
13852,LOCH A CHUIRN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1979-12-31],55.658,-5.51686,PA28 6,
13947,LOCHAIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1969-12-31],56.4417,-5.09392,PA33 1,
13897,LOCH AN ADD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1985-01-01],[1996-05-01],56.0334,-5.53329,PA31 8,
13923,LOCH AVICH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1955-01-01],[1976-12-31],56.2941,-5.33905,PA35 1,
13924,LOCH AVICH: DRISSAIG,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1937-01-01],[1947-12-31],56.2884,-5.31754,PA35 1,
13791,LOCH ECK: BENMORE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1891-01-01],[1950-12-31],56.0272,-4.9836,PA23 8,
13817,LOCH FYNE: CASTLE LACHLAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1909-01-01],[1946-12-31],56.1127,-5.19457,PA27 8,
13842,LOCH GAIR,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1960-01-01],[1994-12-31],56.065,-5.33527,PA31 8,
915,LOCHGILPHEAD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1984-01-01],[Current],56.0344,-5.42661,PA31 8,DR DT DW HW ST
30474,LOCH GLASHAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1999-01-01],[2009-08-01],56.104,-5.34382,PA31,
13786,LOCHGOILHEAD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1919-01-01],[1965-12-31],56.1713,-4.89808,PA24 8,
13788,LOCHGOILHEAD NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1974-01-01],[2008-09-01],56.1733,-4.9,PA24 8,
13785,LOCHGOILHEAD: NUTHILL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1904-01-01],[1949-12-31],56.1579,-4.89385,PA24 8,
13899,LOCH NA FASILINN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1985-01-01],[Current],56.0403,-5.51291,PA31 8,
13907,LOCH NA SREINGE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1976-01-01],[1978-12-31],56.3036,-5.35282,PA35 1,
61749,LOCH RESTIL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2013-09-01],[Current],56.2362,-4.85215,PA26 8,
13801,LOCH STRIVEN POWER STATION NO 3,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1955-01-01],[2012-03-01],56.0094,-5.11879,PA23 7,
61805,LUSS,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2014-01-01],[Current],56.099,-4.63762,G83,
13860,LUSSA POWER STATION,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1967-01-01],[2012-10-01],55.4758,-5.58326,PA28 6,
908,MACHRIHANISH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1965-01-01],[Current],55.4408,-5.69571,PA28 6,DR DT DW HR HW MW RA ST
13827,MEALL BHIG,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1960-01-01],[1978-12-31],56.2798,-4.87235,PA26 8,
13948,MEALL RIAGHAIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1969-12-31],56.438,-5.13257,PA35 1,
13913,MIDMUIR AQUEDUCT,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1961-01-01],[2012-03-01],56.3573,-5.32108,PA34 4,
13938,MONADH DRISEIG,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1969-12-31],56.4037,-5.06651,PA33 1,
13969,MOUSEDALE LIGHTHOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1862-01-01],[1964-12-31],56.4574,-5.60834,PA,
13912,MUCKAIRN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1945-01-01],[1951-12-31],56.4495,-5.278,PA35 1,
14144,MULL: AUCHNACRAIG,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1933-01-01],[1965-12-31],56.4305,-5.69667,PA64 6,
14150,MULL: BUNESSAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1901-01-01],[1946-12-31],56.3172,-6.22945,PA67 6,
14147,MULL: CROGGAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1992-01-01],[1996-04-21],56.3815,-5.71298,PA63 6,
14155,MULL: CROIG,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1961-01-01],[1964-12-31],56.6081,-6.24566,PA75 6,
16703,MULL: DERVAIG: WEST ARDHU,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1994-07-01],[2001-08-16],56.5837,-6.19727,PA75 6,
14156,MULL: GLENGORM CASTLE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1972-01-01],[1982-12-31],56.6357,-6.17531,PA75 6,
14152,MULL: GRULINE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1900-01-01],[Current],56.4825,-5.97722,PA71 6,
14153,MULL: GRULINE NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1960-01-01],[1961-12-31],56.4925,-5.98883,PA71 6,
16704,MULL: ISHRIFF,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1995-06-01],[2003-12-31],56.4127,-5.83932,PA65 6,
14146,MULL: KINLOCHSPELVE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1990-01-01],[1990-12-31],56.3754,-5.76748,PA63 6,
14143,MULL: LOCHDONHEAD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1965-01-01],[1972-12-31],56.438,-5.68604,PA64 6,
14145,MULL: LOCH SPELVE: FEOLIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1980-01-01],[1989-12-31],56.3873,-5.75894,PA63 6,
13871,MULL OF KINTYRE LIGHTHOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1862-01-01],[1967-12-31],55.3104,-5.80292,PA28 6,
14151,MULL: PENNYGHAEL: TORRANS FARM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1989-01-01],[1991-12-31],56.3522,-6.07295,PA70 6,
56495,MULL: QUINISH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1910-01-01],[1914-01-01],56.6065,-6.21286,PA75 6,
14157,MULL: SOUND OF,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1892-01-01],[1960-12-31],56.6384,-6.06625,PA75 6,
16661,MULL: TOBERMORY,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1961-01-01],[1965-12-31],56.6302,-6.06864,PA75 6,
14158,MULL: TOBERMORY: CLACH-NA-CEARDACH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1978-01-01],[1981-12-31],56.6265,-6.0715,PA75 6,
14159,MULL: TOBERMORY NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1970-01-01],[1977-12-31],56.6202,-6.07408,PA75 6,
61798,MULL: TOBERMORY NO 3,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2014-01-01],[Current],56.6206,-6.07945,PA75 6,
14160,MULL: TOBERMORY REGULATING STATION,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1982-01-01],[1994-12-31],56.6158,-6.07034,PA75 6,
14142,MULL: TOROSAY GARDENS,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1990-01-01],[2008-01-31],56.4542,-5.68503,PA64 6,DR DT DW HW ST
14162,MULL: WHITE HOUSE OF AROS,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1934-01-01],[Current],56.5381,-5.96333,PA72 6,
13906,MUSDALE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1960-01-01],[1960-12-31],56.3453,-5.34029,PA34 4,
13915,NANT DAM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1961-01-01],[1979-12-31],56.3752,-5.23272,PA35 1,
13914,NANT INTAKE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1979-01-01],[Current],56.361,-5.23547,PA35 1,
25320,OBAN AIRPORT,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1999-01-01],[2006-01-01],56.4643,-5.39783,PA37,DR DT DW HW
13910,OBAN: BAND STAND,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1908-01-01],[1933-12-31],56.4189,-5.47652,PA34 4,
914,OBAN COASTGUARD,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1983-01-01],[2000-09-14],56.4119,-5.47101,PA34 4,HW
16656,OBAN: PULPIT HILL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1920-01-01],[1964-12-31],56.408,-5.48201,PA34 4,
13809,ORMIDALE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1950-01-01],[1981-12-31],55.9866,-5.2034,PA22 3,
13891,ORMSARY HOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1957-01-01],[2005-09-01],55.8862,-5.61589,PA31 8,
896,ORSAY,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1826-01-01],[1998-02-28],55.674,-6.50988,PA47 7,DR DT DW HR HW MW
13943,PASS OF BRANDER,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1955-01-01],[1971-12-31],56.4076,-5.16088,PA33 1,
13861,PENINVER,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1967-01-01],[1971-12-31],55.4664,-5.54726,PA28 6,
934,PLADDA LIGHTHOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1986-01-01],[1989-12-31],55.4242,-5.11657,PA28,HW
13895,POLTALLOCH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1877-01-01],[1959-12-31],56.1111,-5.51789,PA31 8,
61750,REST AND BE THANKFUL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2013-09-01],[Current],56.2223,-4.8578,PA26 8,
13964,RHU GARBH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1939-01-01],[1974-12-31],56.513,-5.35991,PA37 1,
897,RHUVAAL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1883-01-01],[1981-12-31],55.9359,-6.12363,PA46 7,DR DT DW HR HW
13856,SADDELL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1966-01-01],[1967-12-31],55.5322,-5.51196,PA28 6,
13866,SANDA: LIGHTHOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1887-01-01],[1984-12-31],55.2756,-5.58377,PA28 6,
13887,SEIL: AN CALA,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1935-01-01],[1988-12-31],56.2946,-5.63986,PA34 4,
16655,SEIL: CLACHAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1994-01-01],[2001-02-01],56.3049,-5.59716,PA34 4,
61804,SEIL: CLACHAN NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2014-01-01],[Current],56.303,-5.60113,PA34 4,
13830,SHIRA MAIN DAM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1953-01-01],[Current],56.3398,-4.97715,PA33 1,
13845,SKIPNESS HOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1937-01-01],[Current],55.7669,-5.3372,PA29 6,
19184,SLOCKAWILLIN BARRACHOVRIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1997-05-23],[2004-06-01],56.1211,-5.51398,PA28 6,
13829,SRON-MHOR,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1947-01-01],[1965-12-31],56.3442,-4.96298,PA32 8,
13818,STRACHUR HOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1921-01-01],[1961-12-31],56.1698,-5.072,PA27 8,
13816,STRATHLACHLAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1968-01-01],[1971-12-31],56.1293,-5.14604,PA27 8,
13972,STRATH OF APPIN: DUNGRIANACH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1976-01-01],[Current],56.5524,-5.31871,PA38 4,
13844,STRONACHULLIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1945-01-01],[1962-12-31],55.9639,-5.44519,PA30 8,
913,STRONACHULLIN NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1975-01-01],[1989-12-31],55.9604,-5.44327,PA30 8,DR DT DW HW
13815,STRONE FARM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1971-01-01],[1983-12-31],56.1266,-5.14421,PA27 8,
13810,TIGHNABRUAICH,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1963-01-01],[2004-03-16],55.9038,-5.24298,PA21 2,
18974,TIREE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1926-01-01],[Current],56.5,-6.8796,PA77 6,DR DT DW HR HW MW RA ST
14164,TIREE: CORNAIGMORE SCHOOL,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1909-01-01],[1942-12-31],56.5233,-6.91781,PA77 6,
14163,TIREE: MANSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1973-01-01],[1978-12-31],56.5095,-6.80405,PA77 6,
13855,TORRISDALE CASTLE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1923-01-01],[1958-12-31],55.5685,-5.50091,PA28 6,
13796,TOWARD: INVERCHAOLIN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1922-01-01],[1949-12-31],55.932,-5.05155,PA23 7,
13926,TULLA COTTAGE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1974-01-01],[1988-12-31],56.564,-4.74408,PA36 4,
13892,TUNNS FARM,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1955-01-01],[1968-12-31],56.1062,-5.33884,PA31 8,
13893,TUNNS FARM NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1964-01-01],[1991-12-31],56.1043,-5.3435,PA31 8,
14154,ULVA: ULVA HOUSE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1907-01-01],[2001-11-24],56.4745,-6.15432,PA73 6,
30482,ULVA: ULVA HOUSE NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[2001-11-24],[2013-08-01],56.4802,-6.16381,PA73 6,
13824,UPPER GLEN FYNE,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1947-01-01],[1967-12-31],56.3512,-4.85505,PA32 8,
13823,UPPER GLEN FYNE NO 2,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1967-01-01],[2012-01-01],56.3537,-4.88554,PA32 8,
894,UPPER KILLEYAN,ARGYLL (IN STRATHCLYDE REGION),COUNTY,[1979-01-01],[1987-12-31],55.5946,-6.31646,PA42 7,DR DT DW HW ST
1532,ANNAGHMORE,ARMAGH,COUNTY,[1980-01-01],[2008-12-31],54.4586,-6.60181,BT71 6,DR DT DW HW MW ST
1530,ARMAGH,ARMAGH,COUNTY,[1836-01-01],[Current],54.3523,-6.64866,BT61 7,DR DT DW HR HW MW ST
23507,ARMAGH (LPMS),ARMAGH,COUNTY,[1865-04-01],[1993-12-31],54.3523,-6.65103,BT61 7,
16179,BALLYLANE W WKS,ARMAGH,COUNTY,[1956-01-01],[1990-12-31],54.2565,-6.51911,BT60 2,
1539,BALLYNACOR S WKS,ARMAGH,COUNTY,[1982-01-01],[1983-12-31],54.4734,-6.40945,BT66 6,DR DT DW HW
1537,BESSBROOK,ARMAGH,COUNTY,[1919-01-01],[1985-12-31],54.1937,-6.38957,BT35 7,DR DT DW HW
16499,BONDS MOUNTAIN FOREST,ARMAGH,COUNTY,[1961-01-01],[2008-07-01],54.2015,-6.58491,BT60 2,
1536,CAMLOUGH,ARMAGH,COUNTY,[1972-01-01],[1974-12-31],54.1508,-6.40807,BT35 8,DR DT DW HW
16500,CARRAN HILL W WKS,ARMAGH,COUNTY,[1983-01-01],[Current],54.0911,-6.60585,BT35 9,
1533,CASTOR BAY W WKS,ARMAGH,COUNTY,[1969-01-01],[2008-10-01],54.5013,-6.34227,BT67 9,DR DT DW HW
16198,CHARLEMONT LOCK,ARMAGH,COUNTY,[1970-01-01],[1971-12-31],54.4461,-6.68032,BT71 6,
16199,CLAY LAKE,ARMAGH,COUNTY,[1960-01-01],[1986-12-31],54.2354,-6.71774,BT60 3,
16501,CROSSMAGLEN POLICE STATION,ARMAGH,COUNTY,[1964-01-01],[1972-12-31],54.076,-6.60805,BT35 9,
16184,DERRYKERRAN,ARMAGH,COUNTY,[1966-01-01],[1968-12-31],54.4622,-6.44691,BT62 1,
16855,GLENANNE,ARMAGH,COUNTY,[1963-01-01],[1968-12-31],54.258,-6.4991,BT60 2,
1534,GLENANNE NO 2,ARMAGH,COUNTY,[1985-01-01],[Current],54.2371,-6.50256,BT60 2,DR DT DW HR HW MW RA ST
16182,GOSFORD CASTLE FOREST,ARMAGH,COUNTY,[1962-01-01],[1970-12-31],54.3103,-6.51717,BT60 1,
16180,GOSFORD POULTRY STATION,ARMAGH,COUNTY,[1970-01-01],[1979-12-31],54.3049,-6.51429,BT60 1,
16194,KEADY,ARMAGH,COUNTY,[1934-01-01],[1953-12-31],54.2798,-6.75168,BT60 3,
25338,KEADY: CROSSMORE,ARMAGH,COUNTY,[2000-02-01],[2006-10-01],54.2551,-6.70493,None,
57234,KEADY: TULLYNAWOOD LAKE,ARMAGH,COUNTY,[2013-02-01],[2015-02-28],54.2049,-6.67605,BT60 3,
16213,KILLAGHY,ARMAGH,COUNTY,[1964-01-01],[1965-12-31],54.4874,-6.31785,BT67 9,
1531,LOUGHGALL NO 1,ARMAGH,COUNTY,[1957-01-01],[1995-10-31],54.4075,-6.60301,BT61 8,DR DT DW HW MW ST
17177,LOUGHGALL NO 2,ARMAGH,COUNTY,[1993-01-01],[2015-03-31],54.4078,-6.59098,BT61 8,DR DT DW HW ST
62043,LOUGH NEAGH DISCOVERY CENTRE,ARMAGH,COUNTY,[2015-09-01],[Current],54.4967,-6.38105,BT66 6,
1540,LURGAN CEMETERY,ARMAGH,COUNTY,[1965-01-01],[1985-12-31],54.4492,-6.34563,BT66 8,DR DT DW HW ST
24124,MOIRA: SOLDIERSTOWN,ARMAGH,COUNTY,[1998-01-01],[2000-02-29],54.4958,-6.21407,None,
62056,MULLAGHBAWN CEDAR VALLEY,ARMAGH,COUNTY,[2015-12-01],[2015-12-31],54.1015,-6.48281,BT35 9,
16497,NARROW WATER FOREST,ARMAGH,COUNTY,[1962-01-01],[1973-12-31],54.1241,-6.29741,BT34 2,
1486,NEWRY S WKS,ARMAGH,COUNTY,[1965-01-01],[1991-01-01],54.1596,-6.32964,BT35 8,DR DT DW HW
25353,PEATLANDS,ARMAGH,COUNTY,[2000-03-01],[Current],54.4833,-6.61911,BT71,DR DT DW HW ST
25010,PORTADOWN: GOLF CLUB,ARMAGH,COUNTY,[1999-09-01],[2001-06-30],54.4051,-6.41056,None,
1538,PORTADOWN S WKS,ARMAGH,COUNTY,[1949-01-01],[1976-12-31],54.4377,-6.42933,BT63 5,DR DT DW HW MW ST
17315,POYNTZPASS,ARMAGH,COUNTY,[1964-01-01],[2014-02-28],54.2956,-6.37536,BT35 6,
16204,RICHHILL DOBBIN,ARMAGH,COUNTY,[1994-01-01],[2003-11-30],54.3895,-6.52817,BT61 9,
16205,RICHHILL: SANDYMOUNT,ARMAGH,COUNTY,[1920-01-01],[1962-12-31],54.3857,-6.57758,BT61 8,
16201,SEAGAHAN FILTERS,ARMAGH,COUNTY,[1964-01-01],[Current],54.2855,-6.62354,BT60 2,
16200,SEAGAHAN RESR,ARMAGH,COUNTY,[1955-01-01],[1964-12-31],54.2819,-6.62108,BT60 2,
16502,SLIEVE GULLION FOREST,ARMAGH,COUNTY,[1961-01-01],[1987-12-31],54.0876,-6.45329,BT35 9,
1535,TANDRAGEE BALLYLISK,ARMAGH,COUNTY,[1969-01-01],[2002-04-30],54.3685,-6.42582,BT62 2,DR DT DW HW MW
19240,TANDRAGEE: MOYROURKAN,ARMAGH,COUNTY,[1998-02-01],[2003-04-30],54.3186,-6.46154,BT62 2,
16181,TANDRAGEE S WKS,ARMAGH,COUNTY,[1961-01-01],[2001-08-31],54.3493,-6.40348,BT62 2,
16185,THE BIRCHES POLICE STATION,ARMAGH,COUNTY,[1964-01-01],[1986-12-31],54.4823,-6.54645,BT62 1,
16195,TYNAN ABBEY,ARMAGH,COUNTY,[1932-01-01],[1980-12-31],54.3228,-6.83338,BT60 4,
16865,VIOLET HILL,ARMAGH,COUNTY,[1964-01-01],[1966-12-31],54.1885,-6.34073,BT34 1,
16177,WHITECROSS,ARMAGH,COUNTY,[1931-01-01],[1985-12-31],54.2228,-6.48811,BT60 2,
62122,ALMONDSBURY,AVON,COUNTY,[2018-03-27],[Current],51.5509,-2.558,BS32 4,
62174,ALMONDSBURY NO 2,AVON,COUNTY,[2018-11-22],[2019-02-04],51.5509,-2.558,BS32 4,
674,AVONMOUTH,AVON,COUNTY,[1952-01-01],[Current],51.5055,-2.71532,BS11 9,DR DT DW HW MW
9626,AVONMOUTH S WKS,AVON,COUNTY,[1982-01-01],[1996-01-01],51.5111,-2.67158,BS11 8,
9418,BADMINTON HOUSE,AVON,COUNTY,[1898-01-01],[Current],51.5445,-2.28005,GL9 1,
9419,BADMINTON STATION,AVON,COUNTY,[1968-01-01],[1990-12-31],51.5307,-2.26384,GL9 1,
9386,BANWELL: COUNCIL SCHOOL,AVON,COUNTY,[1936-01-01],[1946-12-31],51.3273,-2.86554,BS24 6,
9395,BARLEY WOOD,AVON,COUNTY,[1951-01-01],[1988-12-31],51.3623,-2.74841,BS18 7,
9604,BARROW GURNEY RESR,AVON,COUNTY,[1855-01-01],[Current],51.4082,-2.66473,BS19 3,
1312,BATH,AVON,COUNTY,[1899-01-01],[1963-03-31],51.3857,-2.35355,BA2 6,DR DT DW HR HW ST
9555,BATH: 37 BATHWICK HILL,AVON,COUNTY,[1937-01-01],[1951-12-31],51.3803,-2.34489,BA2 6,
9554,BATH: 7 BATHWICK HILL,AVON,COUNTY,[1938-01-01],[1955-12-31],51.3812,-2.3449,BA2 6,
1311,BATH: BEECHEN CLIFF SCHOOL,AVON,COUNTY,[1954-01-01],[2005-04-01],51.3715,-2.35731,BA2 4,DR DT DW HW ST
9552,BATH: CAMDEN ROAD,AVON,COUNTY,[1942-01-01],[1950-12-31],51.3929,-2.35505,BA1 5,
56779,BATH: CLAVERTON,AVON,COUNTY,[2010-01-01],[Current],51.3828,-2.32416,BA2 7,
9562,BATH COLL OF FURTHER ED,AVON,COUNTY,[1968-01-01],[1990-12-31],51.3938,-2.36943,BA1 5,
9547,BATHEASTON,AVON,COUNTY,[1936-01-01],[1952-12-31],51.3993,-2.30334,BA1 7,
9546,BATHEASTON RESR,AVON,COUNTY,[1862-01-01],[1995-03-31],51.4146,-2.3322,BA1 8,
9543,BATHFORD,AVON,COUNTY,[1973-01-01],[Current],51.4008,-2.29664,BA1 7,
9560,BATH: HAMILTON ROAD,AVON,COUNTY,[1937-01-01],[1956-12-31],51.3947,-2.36225,BA1 5,
9538,BATH ISOLATION HOSP,AVON,COUNTY,[1900-01-01],[1959-12-31],51.3642,-2.31891,BA2 7,
56918,BATH: KINGSMEAD,AVON,COUNTY,[2011-03-01],[Current],51.3804,-2.35971,BA1 1,
9561,BATH: KINGSWOOD SCHOOL,AVON,COUNTY,[1946-01-01],[1960-12-31],51.3983,-2.36803,BA1 5,
9550,BATH: LOWER SWAINSWICK,AVON,COUNTY,[1933-01-01],[1945-12-31],51.3993,-2.33784,BA1 7,
9553,BATH: MOUNT BEACON HOUSE,AVON,COUNTY,[1919-01-01],[1948-12-31],51.392,-2.35935,BA1 5,
9557,BATH: PRIORY CLOSE,AVON,COUNTY,[1966-01-01],[1967-12-31],51.3633,-2.3462,BA2 5,
9559,BATH: ST JAMES SQUARE,AVON,COUNTY,[1941-01-01],[1947-12-31],51.3884,-2.36651,BA1 2,
9556,BATHWICK GRANGE,AVON,COUNTY,[1946-01-01],[1953-12-31],51.3795,-2.33913,BA2 6,
9558,BATH: WIDCOME HILL,AVON,COUNTY,[1975-01-01],[1976-12-31],51.3669,-2.33473,BA2 6,
9568,BITTON,AVON,COUNTY,[1944-01-01],[1984-12-31],51.4266,-2.47902,BS15 6,
9383,BLACK ROCK S WKS,AVON,COUNTY,[1980-01-01],[1992-01-01],51.3273,-2.97463,BS23 4,
9394,BLAGDON: COOMBE LODGE,AVON,COUNTY,[1907-01-01],[1952-12-31],51.33,-2.73065,BS18 6,
9393,BLAGDON P STA,AVON,COUNTY,[1905-01-01],[2012-03-31],51.3379,-2.71291,BS18 6,
9391,BLAGDON: STREET END,AVON,COUNTY,[1907-01-01],[1983-12-31],51.3238,-2.72051,BS18 6,
9603,BRISTOL: HARTCLIFFE,AVON,COUNTY,[1986-01-01],[1993-12-31],51.4055,-2.58663,BS13 0,
